epoch,train_loss,val_loss,train_miou,val_miou
1,0.01521361514495951,0.011576661267489309,0.5795054249847305,0.64001218372842
2,0.013149888936168504,0.011229676459492426,0.6017839551224966,0.6341624408101529
3,0.012623023260678065,0.011268757681125873,0.6028524961657552,0.6559810379813309
4,0.012514603348703097,0.010595238730995963,0.6102650739112438,0.628329337928561
5,0.01219139260801563,0.010721418001792571,0.6094957292155663,0.6372051801542936
6,0.01178934001634796,0.010499889873628432,0.6148664979851196,0.6322789254704788
7,0.011879046157294468,0.010960149190671205,0.6081104892749252,0.6249436319484655
8,0.011577590617831158,0.01005234939600612,0.6182094604128974,0.645737107524261
9,0.011250165828693445,0.010225415546678348,0.617351963023938,0.6365595839992088
10,0.011182192147971141,0.009799927402104279,0.620423023139243,0.647646300744446
11,0.011091363585601664,0.01115138360505945,0.6164435696367528,0.5565579850340517
12,0.010936843294274684,0.010139738619853006,0.6181568147092219,0.6437895856728961
13,0.010937325850380143,0.009373932669726621,0.6173689085667374,0.6507989813556337
14,0.010680071386193271,0.009400699921582071,0.6169944033125431,0.6358240543192584
15,0.010460161636734598,0.009549438278857646,0.6179320803061706,0.6285496165346619
16,0.010468869613094279,0.009371162063351451,0.6222022695963668,0.6536683162108251
17,0.010524357018514655,0.0095103227863451,0.6253541829813635,0.63471663796874
18,0.01033071743139525,0.009679921631395173,0.6215742690002424,0.6333573300165136
19,0.010036067796700276,0.009238876950167701,0.6252208720420113,0.6486968917651702
20,0.010060417687353338,0.009708830170858445,0.6285811215991315,0.6454906309653659
21,0.010014448762137,0.009068083075123133,0.6244381890242091,0.6414151351288572
22,0.009907402451904055,0.00917559957007264,0.6280436688095717,0.6599317755401836
23,0.009939742661990917,0.009074744812362834,0.6269373086154149,0.6594853579487613
24,0.009713709369765943,0.009187305075178027,0.6287301735813035,0.654917013207536
25,0.00968397641267002,0.009131810927176482,0.6324423545326165,0.6411104568605985
26,0.009473546185988406,0.009477999709982712,0.632088637541927,0.6413197605976045
27,0.009565325483036992,0.008900791718966483,0.6330334590776415,0.6396706131719413
28,0.009573354960393299,0.009441750932594637,0.6347351744021319,0.6599036902712071
29,0.009370617524229885,0.009237003352201036,0.6312004401681883,0.6480841665063023
30,0.009322383238184411,0.009004499088374076,0.6322666448445814,0.6578490358517532
31,0.009199748871332587,0.008804119155495475,0.6356598534320738,0.6279161610195046
32,0.009219778268877248,0.0091063845080061,0.6375485227100416,0.6492322350238903
33,0.009184604428985908,0.009059591431854737,0.6451475932056265,0.6581454728106627
34,0.009070656053931559,0.00881653038998656,0.6414131299261817,0.683967650090293
35,0.009232077907231047,0.008979642688658473,0.6400447063551685,0.6421613031942749
36,0.009194733479619044,0.0085701726758872,0.6352922554532681,0.6437229577747208
37,0.009037983692518785,0.008678066792374626,0.6383416492270623,0.6584487166954469
38,0.008951539854926836,0.00866768577603198,0.6399742305385896,0.6440087484808251
39,0.008760458250899278,0.009360120563013287,0.6403586544762169,0.6881120158430365
40,0.008634074799651668,0.00883749941371017,0.6428322285287968,0.6318955659564961
41,0.008780176165729143,0.008801768625607147,0.6440933094668773,0.6524923732556216
42,0.008671528110493007,0.008919766388165532,0.6418304937217294,0.6534856497726022
43,0.008437924216872722,0.00905659239974066,0.64536441536099,0.6732162983171275
44,0.008543505259239496,0.008721282020192234,0.6453470114819326,0.6685838339056107
45,0.008377407596711852,0.008658192824884125,0.6480173881420734,0.6621407118927508
46,0.008477606281356378,0.00960995622171304,0.6495185259815485,0.641695020455974
47,0.008264327533018527,0.008707121427108559,0.6478942501854695,0.6530256978034025
48,0.008218116770659529,0.00856431635989418,0.6527476947726424,0.6473398844598622
49,0.00817040270811252,0.008771909637445256,0.6486017985967742,0.6527377495804466
50,0.007994120074509831,0.008946327963336798,0.6527679616612928,0.664787110310181
