epoch,train_loss,val_loss,train_miou,val_miou
1,0.015875836730932718,0.011373455832089555,0.546646263107645,0.6542490526025561
2,0.013217131395329176,0.011726099177181683,0.5963331729894444,0.6047574156507446
3,0.012796951156189975,0.010701030777394697,0.6003991508701235,0.6298638649376804
4,0.012419681157110079,0.012558665953369122,0.6036771365469086,0.5554522670829669
5,0.012312519443749092,0.010184367250672314,0.6045186411924158,0.6551188873606711
6,0.011978250483854886,0.01025183402115858,0.6108589740661392,0.641149758420052
7,0.011714567530375747,0.01012299460457425,0.609257990497648,0.6621647563603982
8,0.011581372003824055,0.009867494398962565,0.6119203135797965,0.6439778806795222
9,0.01147376873127005,0.009863476183505415,0.6166798647131922,0.6452912237753219
10,0.011182234454165968,0.009620515451898735,0.6117230593161089,0.6694225159925419
11,0.011068289692092554,0.010389106464384228,0.6142313097869181,0.5941893231549377
12,0.011001249414891027,0.009422099393235302,0.6120005039544011,0.6609256681649956
13,0.010718234184057332,0.010430920937612876,0.6102805441012139,0.6162518737413486
14,0.010650163621574931,0.009850688862097095,0.6190311356458923,0.627348366255209
15,0.010658013258847326,0.009160777389291627,0.6185523334227251,0.648302816648921
16,0.010488593742204776,0.009662677064484036,0.6213420150856107,0.6630901539455788
17,0.010354808284552996,0.009099128371115778,0.6178245599019492,0.6575672125541209
18,0.010066236001302119,0.009121421734776912,0.6212883253994872,0.6772817547882187
19,0.010090258982087626,0.009257560364188401,0.6304990916182812,0.651823319949597
20,0.010066224182394792,0.008840260950305167,0.6246988332874696,0.6738560036281619
21,0.009899558578633024,0.00897584478257948,0.6284169940097626,0.6519690960949456
22,0.00987584532962484,0.009492263477946196,0.6250854640053903,0.6427874771066582
23,0.009820573492805814,0.008903560577680764,0.6265099125680548,0.6738583961957474
24,0.009788404949233871,0.009066870737115552,0.6287722222551382,0.6709577622836841
25,0.009678280486601456,0.00916751154713068,0.6308321554698892,0.6639387222110466
26,0.009546361537409552,0.009007389953463675,0.6369993675504341,0.681900781513945
27,0.009509501103523036,0.00911865594832803,0.6351689561534736,0.6623628370752251
28,0.009473750001177188,0.009289988798800232,0.632887991986732,0.6891920507448789
29,0.009292542809110804,0.008940323541960692,0.6402656860106029,0.6686842508280767
30,0.0092980475929204,0.008808635545862715,0.6341433114393994,0.6786839553425065
31,0.009123300871183423,0.009529620318084046,0.63958251004972,0.6656531135784602
32,0.009195171660661824,0.008653917497067528,0.6357557193069293,0.6763650237852473
33,0.009141125545133591,0.009263722382494628,0.6410204676423562,0.6827162745484214
34,0.009040116716821325,0.008742714558075425,0.6403904451392743,0.6455848045671079
35,0.008934465047096118,0.008649275871994433,0.6407714614366464,0.6634595820212295
36,0.009032307741940023,0.008621043299367546,0.6357842861089599,0.6585845013406483
37,0.00893473520991504,0.008590636511049448,0.6382366890333531,0.6551467142056802
38,0.008875304471975397,0.008998200751568444,0.6368380783166078,0.666472924664009
39,0.008842248178307704,0.008684021749027982,0.6410532639076457,0.6706591064944439
40,0.008693999490514985,0.00885615671685678,0.6466452730775764,0.687553222472545
41,0.00859521081605312,0.0092453980596969,0.643036068213912,0.654731778705894
42,0.008452618893838144,0.00873509183218835,0.6458906966470224,0.6467957194464576
43,0.008678170945134355,0.008672137910769718,0.6411543767246214,0.6380087176908654
44,0.008458152017045811,0.008176412188438184,0.648031230824838,0.6700798192440787
45,0.00836183086079219,0.008638255635958115,0.645028733051948,0.662880813273013
46,0.008355417970531862,0.008781384823585543,0.6518317357308977,0.6760097469530777
47,0.008098528672348077,0.009093280098724977,0.6526641582059606,0.6388109006560776
48,0.00825874997562128,0.008651832985827829,0.6582635987018538,0.6678007054282488
49,0.008318216955200507,0.008628214595500155,0.6476370186945405,0.674217767579775
50,0.008117884160620254,0.008781818465557666,0.6531528519086173,0.6563822555270081
