epoch,train_loss,val_loss,train_miou,val_miou
1,0.010261711386540672,0.007241338645547432,0.5376623305499265,0.6415548878696743
2,0.008497308254507398,0.0073894801186671095,0.58637242016677,0.6014531859056632
3,0.008175295094559115,0.006653635662490984,0.58731895797972,0.6345352712836191
4,0.007866764756840023,0.008274074628008367,0.5906158158013007,0.5269986535107579
5,0.007813928975723862,0.006456156296542522,0.5920033824813523,0.6515764728603072
6,0.007568231358247325,0.006647528448250262,0.6006478176378378,0.6295219759252283
7,0.00735226537689599,0.006366676638951789,0.6022391079142017,0.6557890249647317
8,0.007271715179069241,0.006244939408253038,0.6037755577990774,0.6438873566158744
9,0.007202967779827795,0.006230772159083017,0.6033243041197998,0.6469195219884153
10,0.007028400129324398,0.006037100213247577,0.603157270723701,0.6705637121225122
11,0.006924498542920827,0.006340777317032388,0.6091379673567242,0.6226437343941175
12,0.006973507649614743,0.0059379600444812615,0.6013247814132857,0.6513583480174224
13,0.006684549986666934,0.006376603895833807,0.6072433476963259,0.6254288821415375
14,0.006709636287586506,0.006108057404064804,0.6118614316463771,0.6328693354961218
15,0.006747300628118584,0.005600059510063479,0.608845218748081,0.6537655321278947
16,0.006594291996525652,0.005846515487232784,0.6085374136784535,0.6672164420870264
17,0.00643775626841596,0.00589426873889899,0.6061866269756929,0.6447732138939613
18,0.006289801878044271,0.006026124703954298,0.61440186911893,0.6668333427482896
19,0.0063588953833913575,0.0059346592145346445,0.6115612727561226,0.6358549780540969
20,0.0063343594489868454,0.005564633644491669,0.6096449410395905,0.6650166186561687
21,0.006157304838821748,0.005779443896008426,0.6115760771870157,0.638581729607597
22,0.006159485232884209,0.0058299754802513615,0.617874434434229,0.6603745683282836
23,0.006102983516703893,0.005602115011473644,0.6103940545345545,0.672815092754082
24,0.006024880789365273,0.00572494488497073,0.6191419711289606,0.6716924490378008
25,0.006117243915592821,0.005613670100517682,0.61370772940402,0.6682406276787848
26,0.005944329165350549,0.005515015859304349,0.6202780648963028,0.6822203458158497
27,0.00590892361427122,0.005500531011367191,0.6253833233200069,0.6695603886935976
28,0.0058290457837042045,0.006049309596454088,0.625499945997364,0.694762287032075
29,0.00579241940366904,0.00550350078152369,0.6264930355941883,0.6561031253822055
30,0.005775175401831412,0.005266470555521298,0.6198943644333541,0.6801698022910171
31,0.005657870576311021,0.005516087354351952,0.6273153572149136,0.6644766841708499
32,0.005706382493238367,0.0054532735347588525,0.6215729524628496,0.6689717811848624
33,0.005664827819482372,0.005699268793473422,0.6279072684026751,0.6749220203411066
34,0.0056106378324664126,0.005301249616046232,0.6291350475665775,0.6298580568082139
35,0.005483240888591829,0.0062778190784550415,0.6296429523891739,0.603126069233359
36,0.005777576625355205,0.005350716913536586,0.6242713814360389,0.6537655714823334
37,0.005540229367720971,0.005219327707115236,0.6276489711862343,0.6555752848336952
38,0.005447172950019738,0.005565796464249558,0.6295394217777986,0.6828284247862021
39,0.0055325696556922065,0.0056847064783528715,0.6268189695956452,0.6768806808867939
40,0.0053391417861256675,0.005627440867250653,0.632942002062307,0.6780681851863942
41,0.005326054144057612,0.005690666425808101,0.6315553923175443,0.6553818566166355
42,0.005219868115681776,0.0053345196954130165,0.6302296737130929,0.6303034836430328
43,0.005334177466726369,0.005397401003344995,0.6302186627368257,0.6319390980415743
44,0.005216352885992825,0.005066464413951694,0.6349190982808843,0.6693460016169612
45,0.005094085938897028,0.005395537405741523,0.6380578773838216,0.6541346051680151
46,0.005252812450189553,0.005217393769026748,0.6318926222344401,0.6844575695959447
47,0.005078023178156613,0.005334251732996829,0.6334350298990611,0.6441045241439656
48,0.005136689330664411,0.005215647271513463,0.6432462680945564,0.6694384292739666
49,0.005034393233340341,0.00535274882377266,0.6386850863883327,0.6758258041385071
50,0.00503508642090321,0.00521264449806657,0.6392806449126475,0.648610667839416
