epoch,train_loss,val_loss,train_miou,val_miou
1,0.016038760643841587,0.01209576581270349,0.5540382874738922,0.6463806426699651
2,0.013450936609025186,0.01121522171932268,0.6024535467779645,0.6448108271783971
3,0.01322793124212775,0.011204805595643144,0.6048866637857441,0.6494404098291876
4,0.012805173435570404,0.010936946826332816,0.6055410204934302,0.6363836237120216
5,0.012554078131388577,0.010512568681896886,0.6080395442043796,0.6546889667985843
6,0.012316800549252056,0.010402192066381946,0.6026803467101594,0.6507276072798036
7,0.012186829257565002,0.010473401547464848,0.6022293221171131,0.6428268876500921
8,0.012122192719126203,0.010270375422041003,0.606786086821573,0.6451469476743698
9,0.011903037866805256,0.010142103049886192,0.6098618516890001,0.6471766202170602
10,0.01170834736081985,0.009927200201737565,0.6086233574481399,0.6443636277281183
11,0.011583619126796887,0.010160137852674962,0.6103410116735292,0.650120165255157
12,0.011601767816114992,0.009676612495400024,0.612033900240288,0.6474716391174731
13,0.01151629670450548,0.009684582104826284,0.6132336822380261,0.6584095824216184
14,0.011328775765054117,0.010007841577950973,0.6229675389620171,0.6466718779447422
15,0.011363308720046776,0.009555793648466211,0.6148601045075285,0.6598889187144473
16,0.011219168169191107,0.01029045235095428,0.6185611032628309,0.6252338426242156
17,0.01103938114709024,0.009670545917421749,0.615643614516646,0.6654018124279314
18,0.01117603801722388,0.009382662137909042,0.6115388899600308,0.6584128066572088
19,0.01098336479960198,0.010032190437979083,0.6195550567510236,0.6775305129204788
20,0.010793355810933762,0.009724246744550505,0.6167340623918943,0.631547945891692
21,0.010757180718216868,0.009809085824956458,0.6190895679068161,0.6611500724578558
22,0.010640724757378282,0.009371388381959245,0.6189870702897792,0.6681370322063788
23,0.010542188789164233,0.0091045354662726,0.618770406176648,0.6420293352009093
24,0.010519578576712013,0.009213040727099253,0.6224753134962744,0.6384314198192823
25,0.010446446733140536,0.009120495231781788,0.6186412236223989,0.6589331370128849
26,0.01053380591416766,0.009014146782071053,0.6208819750217194,0.6332059916805531
27,0.010275702060126377,0.008866842902492721,0.6195297384814585,0.6718200253694109
28,0.010346323584780368,0.008737415499358157,0.6194887900974966,0.6633750027818129
29,0.010389092581521433,0.008984690340692625,0.6173594525726617,0.66709272631816
30,0.01016796459786606,0.008806271525240682,0.6227540828850078,0.6589817395823641
31,0.010151348588545833,0.00884130901786814,0.6248689181319337,0.6665165134510044
32,0.009997579598902571,0.009096568638575874,0.6298310661426272,0.6697732706380807
33,0.009885898989230925,0.008994518175324684,0.6297181040827785,0.6497481929976859
34,0.009841386366017918,0.00878697565113316,0.6270351610264329,0.683465121971047
35,0.009780561909020987,0.009291807129817618,0.631960238395395,0.6625516803148285
36,0.009731402191068552,0.008892726584618232,0.6312436139517161,0.6740348024404069
37,0.009634503266976641,0.008675946371810035,0.6271050255293859,0.6799777159205501
38,0.009670064609205766,0.008787587213534674,0.6293792141220674,0.6926964775828505
39,0.009629861048321047,0.008799956250707676,0.6317433700319964,0.659109564011611
40,0.009679046258265095,0.008474127211437251,0.6221754822408881,0.665649199366559
41,0.009628488585494806,0.008862465528053903,0.6279996531553994,0.6760019524124918
42,0.009441356558379362,0.008922719758893307,0.6420229940817901,0.679422784563647
43,0.009327868994217186,0.009180042071521885,0.6323581505105957,0.6434467245373235
44,0.00936939153442506,0.009442346024813425,0.6314303390409698,0.6366021318363214
45,0.00935648583536537,0.008562000916082594,0.6319332600167273,0.6806217465644803
46,0.00921504052713243,0.009027425851296006,0.6358645205011565,0.6554206239336534
47,0.009197825306885577,0.008488958264204788,0.6302306282178297,0.6467581878928291
48,0.009259683419151845,0.0086873099498227,0.635575094837477,0.6507524260095822
49,0.00921573577807554,0.008835114136318689,0.6317990744760579,0.6753542179657339
50,0.009204574093035605,0.008741903768890343,0.6370463588982777,0.6753578805273195
