epoch,train_loss,val_loss,train_miou,val_miou
1,0.025228416089585,0.018973381086151347,0.5560465035589991,0.647757548374171
2,0.02119565425502353,0.01933472954869949,0.6107140842119971,0.6027594446080079
3,0.020611263399276596,0.018013972210390375,0.610638563057034,0.6166477255446844
4,0.020136188182935787,0.019154354211852645,0.6137178019955308,0.5838483764093209
5,0.019887819670513878,0.016535860379235028,0.6136429060783769,0.6556417904364559
6,0.019495077509554974,0.01655691546018376,0.6201563721364257,0.6433936606530611
7,0.019092286101039312,0.01682733661648676,0.6168372158460868,0.6637992557726275
8,0.018903133307385207,0.01634553718586469,0.6191963808472258,0.6404229701067599
9,0.018721940519063018,0.01635007478020355,0.6271859389154093,0.6449977535049021
10,0.018423405256521513,0.016193943519730244,0.6190858638905969,0.6749174996011739
11,0.01819867032920499,0.018062105839896047,0.6248296084754325,0.5762826545393025
12,0.018068325537242455,0.015615166008725347,0.6222067673852485,0.6548437378537034
13,0.017627249874483372,0.01705867763604332,0.6226725354359743,0.6154481371463854
14,0.01747281401971969,0.01665146622664258,0.6263022741871391,0.6393354904785103
15,0.017471108297699923,0.015087094341072513,0.6267844753347084,0.652456774778334
16,0.017421125807006242,0.015352581887472589,0.6304536912641803,0.672117330495173
17,0.017149094552232045,0.015528810332312494,0.6311006045915383,0.6483498270390583
18,0.016678620020026923,0.01569808923631055,0.6334235752584817,0.6755816023196596
19,0.01688604621578737,0.015212569844442182,0.6338871929271782,0.6470973296049074
20,0.01666954367762167,0.015497519332367371,0.6349035252042878,0.6628749842925377
21,0.01641955848854432,0.015753783505999278,0.6401291997850008,0.6395448579496184
22,0.01635463388085964,0.015179667576466457,0.639932773939946,0.6610625466777157
23,0.016327147881361723,0.01478623740254323,0.6391995491097887,0.6572678873436009
24,0.01612304820608976,0.015348354012585603,0.6379428924684999,0.6802590075404886
25,0.01602762213589108,0.014436248743085718,0.6381633419080032,0.6766954434920579
26,0.015764670810580382,0.01475420996075761,0.6480290800034084,0.6731554098369567
27,0.015644325748391544,0.01476604444408482,0.6490417689359197,0.6629574966828508
28,0.01560747892681334,0.015512841570705064,0.6454636466777904,0.698254476601496
29,0.015264011094852772,0.01463792518752466,0.6540616141380601,0.6731043081115291
30,0.015354813832219082,0.014963156332460922,0.6513815107902869,0.6751269376942459
31,0.015142685909673341,0.015219283412768961,0.6509751822798653,0.6642843140508538
32,0.015209419885939978,0.013734805504457008,0.6490412969796694,0.6901467744397548
33,0.01489909226010189,0.01466954098626991,0.6539916061166573,0.6772808875059213
34,0.014871554073502715,0.014741634104683191,0.6555723004366394,0.6378915025003492
35,0.01479068168866258,0.014132122388562825,0.6562626720885912,0.6628867336251875
36,0.014889684650900983,0.01438523815128956,0.6563185966840857,0.6584411870308045
37,0.01477725903217372,0.01472110827076804,0.6523206287963665,0.6701912779845228
38,0.014658121347182593,0.015212790434653187,0.651874163037841,0.6664582359433198
39,0.014410016599132562,0.014204836744305838,0.6555898907857841,0.6670253021729501
40,0.014222558324205993,0.01398311937384489,0.6601393954063214,0.678376191305606
41,0.014178077980171682,0.015656305543581085,0.65557818798182,0.6198063962278675
42,0.0140754939932722,0.014562958080555067,0.6587426525420428,0.662028585952667
43,0.014141962093334189,0.014021123867327618,0.6601629399989362,0.6831839488177538
44,0.013831497993640503,0.013560624286684591,0.6612806193290122,0.6744900070503556
45,0.013861921308715032,0.013729162831943103,0.6649969031208411,0.6878841649457218
46,0.01359222266149342,0.014757992237427835,0.6714263178305635,0.6767826266803679
47,0.013516063476994194,0.014774204050561445,0.6656425648725893,0.6728845724565752
48,0.013491629289792664,0.01450230495447267,0.6718057435286101,0.6645248002290765
49,0.013556481317811233,0.013545457335163347,0.666792639350938,0.6750313939356367
50,0.013265101242661894,0.014775710762102367,0.6697962256740131,0.6538762184377217
